Cluster,Cluster Name,Emissions per capita (MTCO2e),msa,Variable,Value
4,Auto Large,4.830602945612652,"Dover, DE",Transit Mode Share,0.8184181395290986
5,Auto Small,5.22075903239457,"Dubuque, IA",Transit Mode Share,0.8719007436210939
4,Auto Large,7.701986078209474,"Duluth, MN-WI",Transit Mode Share,1.4812193519033416
3,Sparse Auto,5.353667753997634,"Durham-Chapel Hill, NC",Transit Mode Share,3.082004901501771
5,Auto Small,4.830968100529345,"East Stroudsburg, PA",Transit Mode Share,3.486315575178451
3,Sparse Auto,7.743743487337159,"Eau Claire, WI",Transit Mode Share,0.4835768529418554
3,Sparse Auto,9.039659053730142,"El Centro, CA",Transit Mode Share,0.743653303701171
4,Auto Large,5.349598826800237,"El Paso, TX",Transit Mode Share,1.29322855343501
5,Auto Small,6.794204161989231,"Elizabethtown-Fort Knox, KY",Transit Mode Share,0.2861662352602818
5,Auto Small,6.952711291250893,"Elkhart-Goshen, IN",Transit Mode Share,0.2891041914926688
5,Auto Small,5.104260393181227,"Elmira, NY",Transit Mode Share,1.4422547616426291
3,Sparse Auto,5.5737281201315065,"Enid, OK",Transit Mode Share,0.3666427030913012
1,Sparse Active,4.307969648379507,"Erie, PA",Transit Mode Share,1.4903345994725763
1,Sparse Active,5.026956204611711,"Eugene-Springfield, OR",Transit Mode Share,2.876253795895831
3,Sparse Auto,7.118906492100415,"Evansville, IN-KY",Transit Mode Share,0.8922838184931506
3,Sparse Auto,8.012731670845499,"Fargo, ND-MN",Transit Mode Share,0.9259729610089912
3,Sparse Auto,6.32440637612793,"Farmington, NM",Transit Mode Share,0.3420801019866142
3,Sparse Auto,4.329363490882602,"Fayetteville, NC",Transit Mode Share,0.4716879998284771
3,Sparse Auto,4.9190378947445055,"Fayetteville-Springdale-Rogers, AR",Transit Mode Share,0.3629409772713691
1,Sparse Active,13.056576781339958,"Flagstaff, AZ",Transit Mode Share,1.6472267030648964
7,Dense Active,4.3771015421960335,"Flint, MI",Transit Mode Share,1.4629584403052198
3,Sparse Auto,6.729650647115809,"Florence, SC",Transit Mode Share,0.2448376218413637
5,Auto Small,6.6107105895565885,"Florence-Muscle Shoals, AL",Transit Mode Share,0.0297716980836428
5,Auto Small,7.478514979823569,"Fond du Lac, WI",Transit Mode Share,0.1672526845956476
1,Sparse Active,4.605955170213604,"Fort Collins, CO",Transit Mode Share,1.4037411205849195
3,Sparse Auto,7.438802066656409,"Fort Smith, AR-OK",Transit Mode Share,0.1942718107830285
5,Auto Small,6.581911696270895,"Fort Wayne, IN",Transit Mode Share,0.7614831661454737
4,Auto Large,5.298647007777657,"Fresno, CA",Transit Mode Share,0.942060745285918
5,Auto Small,6.461529321035506,"Gadsden, AL",Transit Mode Share,0.0545709065888438
3,Sparse Auto,6.87983051948396,"Gainesville, FL",Transit Mode Share,2.7168582793003866
5,Auto Small,6.14147007866239,"Gainesville, GA",Transit Mode Share,0.4760494245091402
5,Auto Small,5.038324654644315,"Gettysburg, PA",Transit Mode Share,0.3715829433386225
1,Sparse Active,5.52198665067417,"Glens Falls, NY",Transit Mode Share,0.5645106440862409
5,Auto Small,4.606188837792648,"Goldsboro, NC",Transit Mode Share,0.3996204518083281
1,Sparse Active,9.883473253442334,"Grand Forks, ND-MN",Transit Mode Share,0.944273021301907
3,Sparse Auto,10.690637098922567,"Grand Island, NE",Transit Mode Share,0.2771691787873188
1,Sparse Active,4.721965840989233,"Grand Junction, CO",Transit Mode Share,0.460036974934434
3,Sparse Auto,4.612096790793935,"Grand Rapids-Kentwood, MI",Transit Mode Share,1.4253280226249698
1,Sparse Active,5.54995413979656,"Grants Pass, OR",Transit Mode Share,0.3726013786251009
1,Sparse Active,5.6130099461611715,"Great Falls, MT",Transit Mode Share,0.7845675815639565
3,Sparse Auto,5.531836783748051,"Green Bay, WI",Transit Mode Share,0.5679488725431087
3,Sparse Auto,5.332766818962245,"Greensboro-High Point, NC",Transit Mode Share,1.0758682828624122
5,Auto Small,4.123972683795411,"Greenville, NC",Transit Mode Share,0.9716986776760606
4,Auto Large,5.309442740547294,"Greenville-Anderson, SC",Transit Mode Share,0.3981515572044899
3,Sparse Auto,7.515494463286443,"Gulfport-Biloxi, MS",Transit Mode Share,0.1602133251397751
5,Auto Small,6.174254098149316,"Hagerstown-Martinsburg, MD-WV",Transit Mode Share,1.0554761245312114
1,Sparse Active,6.347121697586409,"Hanford-Corcoran, CA",Transit Mode Share,0.2634370579915134
3,Sparse Auto,5.9673538352136575,"Harrisburg-Carlisle, PA",Transit Mode Share,1.1858095551986985
3,Sparse Auto,4.563979142380444,"Hartford-East Hartford-Middletown, CT",Transit Mode Share,2.629435409619586
3,Sparse Auto,7.471478610192212,"Hattiesburg, MS",Transit Mode Share,0.3146641750027481
3,Sparse Auto,5.499577472573777,"Hickory-Lenoir-Morganton, NC",Transit Mode Share,0.2864102030574901
3,Sparse Auto,7.198667567428218,"Hilton Head Island-Bluffton, SC",Transit Mode Share,0.6262678803641093
3,Sparse Auto,7.0264810438690395,"Hinesville, GA",Transit Mode Share,0.5507474429583006
7,Dense Active,5.091160691255167,"Homosassa Springs, FL",Transit Mode Share,0.116224011019758
5,Auto Small,4.9175546671767725,"Hot Springs, AR",Transit Mode Share,0.2494896801995917
4,Auto Large,4.7749743707774535,"Houston-The Woodlands-Sugar Land, TX",Transit Mode Share,1.929058592144212
3,Sparse Auto,5.066502888486467,"Huntington-Ashland, WV-KY-OH",Transit Mode Share,0.4909855340981971
3,Sparse Auto,6.69200761875749,"Huntsville, AL",Transit Mode Share,0.169460206146538
3,Sparse Auto,6.766059974417556,"Idaho Falls, ID",Transit Mode Share,2.6057555037944247
4,Auto Large,6.627093410123633,"Indianapolis-Carmel-Anderson, IN",Transit Mode Share,0.7860916311871439
1,Sparse Active,6.319585647538596,"Iowa City, IA",Transit Mode Share,4.193993786675872
7,Dense Active,3.2474157477929055,"Ithaca, NY",Transit Mode Share,6.311482019029188
7,Dense Active,4.878016116062459,"Jackson, MI",Transit Mode Share,0.376667155210318
4,Auto Large,7.494294727899515,"Jackson, MS",Transit Mode Share,0.3329782587037988
3,Sparse Auto,7.041224184684516,"Jackson, TN",Transit Mode Share,0.2642692093171496
4,Auto Large,6.390870313467058,"Jacksonville, FL",Transit Mode Share,1.1227619835096048
5,Auto Small,4.153461734572535,"Jacksonville, NC",Transit Mode Share,0.4902538709423877
5,Auto Small,6.469200722778697,"Janesville-Beloit, WI",Transit Mode Share,0.5294767449242608
3,Sparse Auto,8.44693409277478,"Jefferson City, MO",Transit Mode Share,0.5039361111506541
5,Auto Small,5.12198168669729,"Johnson City, TN",Transit Mode Share,0.4012633613955423
5,Auto Small,4.315615616611618,"Johnstown, PA",Transit Mode Share,0.95709216044736
3,Sparse Auto,7.036088029071533,"Jonesboro, AR",Transit Mode Share,0.1481306916693319
3,Sparse Auto,7.928398184582309,"Joplin, MO",Transit Mode Share,0.1878235941033277
5,Auto Small,5.1773541212677,"Kankakee, IL",Transit Mode Share,1.6129355828836238
4,Auto Large,6.0564024793265885,"Kansas City, MO-KS",Transit Mode Share,0.8376339744192521
1,Sparse Active,5.417903540258031,"Kennewick-Richland, WA",Transit Mode Share,0.6351237476982616
3,Sparse Auto,5.575046300408085,"Killeen-Temple, TX",Transit Mode Share,0.4529330420666573
5,Auto Small,5.232441587578223,"Kingston, NY",Transit Mode Share,2.432396844587558
4,Auto Large,7.154161862868689,"Knoxville, TN",Transit Mode Share,0.4457581404226038
5,Auto Small,5.409910377213027,"Kokomo, IN",Transit Mode Share,0.1588170865279299
5,Auto Small,5.80417549986919,"La Crosse-Onalaska, WI-MN",Transit Mode Share,0.7428249859313449
3,Sparse Auto,6.9527252652987945,"Lafayette-West Lafayette, IN",Transit Mode Share,2.4251568623843083
3,Sparse Auto,8.851246763495178,"Lake Havasu City-Kingman, AZ",Transit Mode Share,0.8843107052481021
3,Sparse Auto,5.759052890469897,"Lakeland-Winter Haven, FL",Transit Mode Share,0.392498013535359
5,Auto Small,4.618823856636247,"Lancaster, PA",Transit Mode Share,1.050752264231649
3,Sparse Auto,4.772400254048819,"Lansing-East Lansing, MI",Transit Mode Share,2.0194621346105674
3,Sparse Auto,5.088235082185966,"Laredo, TX",Transit Mode Share,1.003317200500299
4,Auto Large,4.872242041270587,"Las Vegas-Henderson-Paradise, NV",Transit Mode Share,3.045816723371737
5,Auto Small,4.859687588199185,"Lawrence, KS",Transit Mode Share,1.9802423446546888
3,Sparse Auto,5.067774285188241,"Lawton, OK",Transit Mode Share,1.2474412582885734
5,Auto Small,5.265368068147336,"Lebanon, PA",Transit Mode Share,0.5926059621574467
1,Sparse Active,5.748910398365674,"Lewiston, ID-WA",Transit Mode Share,0.521813212168542
5,Auto Small,4.3994666308089565,"Lewiston-Auburn, ME",Transit Mode Share,0.1376761028233031
1,Sparse Active,6.179770309039858,"Lexington-Fayette, KY",Transit Mode Share,1.1907462009525969
5,Auto Small,6.237848058151753,"Lima, OH",Transit Mode Share,0.7206243985886881
3,Sparse Auto,5.953505990401925,"Lincoln, NE",Transit Mode Share,0.9837592736006824
4,Auto Large,6.641361536174808,"Little Rock-North Little Rock-Conway, AR",Transit Mode Share,0.4361971252091257
1,Sparse Active,4.760631507499267,"Logan, UT-ID",Transit Mode Share,1.6312333203394405
3,Sparse Auto,7.516795211759245,"Longview, TX",Transit Mode Share,0.108221531954266
5,Auto Small,7.547837891460836,"Longview, WA",Transit Mode Share,0.3677221654749744
6,Heavyweight Eco-Transit,4.052668537615863,"Los Angeles-Long Beach-Anaheim, CA",Transit Mode Share,4.505567796631558
4,Auto Large,6.06952489168617,"Louisville/Jefferson County, KY-IN",Transit Mode Share,1.7375227443615142
3,Sparse Auto,5.466046556887146,"Lubbock, TX",Transit Mode Share,0.673122035135276
3,Sparse Auto,9.410538545450617,"Macon-Bibb County, GA",Transit Mode Share,0.8301677408340091
1,Sparse Active,6.982162693562118,"Madera, CA",Transit Mode Share,0.3967621375560161
4,Auto Large,5.733491610720816,"Madison, WI",Transit Mode Share,3.803371534637993
5,Auto Small,4.020706867580701,"Manchester-Nashua, NH",Transit Mode Share,0.8290611983338674
3,Sparse Auto,5.39096925929131,"Manhattan, KS",Transit Mode Share,0.1911691276125258
1,Sparse Active,6.559275842872304,"Mankato, MN",Transit Mode Share,1.3170731707317074
5,Auto Small,5.860390502849895,"Mansfield, OH",Transit Mode Share,0.6600594648166502
3,Sparse Auto,3.6532902397690146,"McAllen-Edinburg-Mission, TX",Transit Mode Share,0.2488355178657093
1,Sparse Active,4.996720404986703,"Medford, OR",Transit Mode Share,0.7157654858089911
4,Auto Large,6.340096563936063,"Memphis, TN-MS-AR",Transit Mode Share,0.6719798176710051
3,Sparse Auto,6.835252035406728,"Merced, CA",Transit Mode Share,0.924156755702866
4,Auto Large,4.792419639857512,"Miami-Fort Lauderdale-Pompano Beach, FL",Transit Mode Share,3.0235771602492822
1,Sparse Active,5.309768590058087,"Midland, MI",Transit Mode Share,0.76088973726769
3,Sparse Auto,8.34117814763209,"Midland, TX",Transit Mode Share,0.152989624312697
4,Auto Large,5.017084947461276,"Minneapolis-St. Paul-Bloomington, MN-WI",Transit Mode Share,4.20981148871605
1,Sparse Active,5.978612627735451,"Missoula, MT",Transit Mode Share,1.9264825908187937
3,Sparse Auto,7.43271774967463,"Mobile, AL",Transit Mode Share,0.5011045552417438
5,Auto Small,4.023324539527527,"Modesto, CA",Transit Mode Share,0.7562991404472535
5,Auto Small,5.690672745077784,"Monroe, MI",Transit Mode Share,0.2274406408900607
3,Sparse Auto,7.857778654373011,"Montgomery, AL",Transit Mode Share,0.3401255753482898
5,Auto Small,4.798734014289785,"Morgantown, WV",Transit Mode Share,2.016073267052876
1,Sparse Active,8.018325790104306,"Morristown, TN",Transit Mode Share,0.3045804866556726
1,Sparse Active,6.643112041653492,"Mount Vernon-Anacortes, WA",Transit Mode Share,0.659619004063253
5,Auto Small,6.913773708485843,"Muncie, IN",Transit Mode Share,1.3835794539421342
5,Auto Small,4.104826339346003,"Muskegon, MI",Transit Mode Share,0.3085516691049342
3,Sparse Auto,5.498726662778029,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Transit Mode Share,0.4599185457435183
1,Sparse Active,4.176548089478618,"Napa, CA",Transit Mode Share,1.3594226792196336
3,Sparse Auto,5.849616425108023,"Naples-Marco Island, FL",Transit Mode Share,1.0708920248077145
4,Auto Large,7.3189682700795915,"Nashville-Davidson--Murfreesboro--Franklin, TN",Transit Mode Share,0.8763675343059839
5,Auto Small,5.637274012279934,"New Bern, NC",Transit Mode Share,0.2954621473965882
7,Dense Active,4.244874329395097,"New Haven-Milford, CT",Transit Mode Share,3.450995671407054
2,Heavyweight Transit,2.8499220122782414,"New York-Newark-Jersey City, NY-NJ-PA",Transit Mode Share,29.835681831489342
5,Auto Small,6.483841676444908,"Niles, MI",Transit Mode Share,0.6340644680026969
3,Sparse Auto,5.6768462885212,"North Port-Sarasota-Bradenton, FL",Transit Mode Share,0.6316129940372619
5,Auto Small,5.107018834692801,"Norwich-New London, CT",Transit Mode Share,1.5120633962930534
3,Sparse Auto,6.652215055271797,"Ocala, FL",Transit Mode Share,0.4004572270254927
1,Sparse Active,7.085187495037601,"Ocean City, NJ",Transit Mode Share,1.378527799908259
5,Auto Small,6.1534497779287936,"Odessa, TX",Transit Mode Share,0.2987967374626504
1,Sparse Active,5.1272945195555195,"Ogden-Clearfield, UT",Transit Mode Share,1.5283687833838882
4,Auto Large,6.8054690807539755,"Oklahoma City, OK",Transit Mode Share,0.3955267452131084
5,Auto Small,4.487710977365074,"Olympia-Lacey-Tumwater, WA",Transit Mode Share,1.847995049878511
4,Auto Large,5.787172591210157,"Omaha-Council Bluffs, NE-IA",Transit Mode Share,0.8107015075045085
4,Auto Large,5.897086156772827,"Orlando-Kissimmee-Sanford, FL",Transit Mode Share,1.4232092965775938
5,Auto Small,6.881687344925628,"Oshkosh-Neenah, WI",Transit Mode Share,0.546354202460312
5,Auto Small,5.00580710216788,"Owensboro, KY",Transit Mode Share,0.4450562920776209
1,Sparse Active,3.7858414642226905,"Oxnard-Thousand Oaks-Ventura, CA",Transit Mode Share,0.9892195359724067
3,Sparse Auto,6.256612125306231,"Palm Bay-Melbourne-Titusville, FL",Transit Mode Share,0.5907828552562584
3,Sparse Auto,6.375523767086635,"Panama City, FL",Transit Mode Share,0.7588011417697431
5,Auto Small,4.542870734497769,"Parkersburg-Vienna, WV",Transit Mode Share,0.7861084937407458
3,Sparse Auto,5.986106088772011,"Pensacola-Ferry Pass-Brent, FL",Transit Mode Share,0.5940485890776998
3,Sparse Auto,5.935310596421382,"Peoria, IL",Transit Mode Share,0.8180719015873368
4,Auto Large,3.6057238570274834,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Transit Mode Share,8.753012486279975
4,Auto Large,5.035403239554386,"Phoenix-Mesa-Chandler, AZ",Transit Mode Share,1.6538899919923225
3,Sparse Auto,7.925242608654885,"Pine Bluff, AR",Transit Mode Share,0.4152850658339503
4,Auto Large,4.221033439981065,"Pittsburgh, PA",Transit Mode Share,5.344168352665434
5,Auto Small,4.212509812490091,"Pittsfield, MA",Transit Mode Share,1.0628397903707696
1,Sparse Active,7.800445152024431,"Pocatello, ID",Transit Mode Share,0.8677780315140443
3,Sparse Auto,6.513700045467889,"Port St. Lucie, FL",Transit Mode Share,0.3162388919227523
3,Sparse Auto,5.526886321090759,"Portland-South Portland, ME",Transit Mode Share,0.9282296318658628
4,Auto Large,4.334763974074535,"Portland-Vancouver-Hillsboro, OR-WA",Transit Mode Share,5.792158505237042
3,Sparse Auto,4.695465471903193,"Poughkeepsie-Newburgh-Middletown, NY",Transit Mode Share,4.991592481141794
3,Sparse Auto,8.767307677261687,"Prescott Valley-Prescott, AZ",Transit Mode Share,0.206309441490869
1,Sparse Active,4.609985854342272,"Provo-Orem, UT",Transit Mode Share,2.1595416483032173
1,Sparse Active,4.775314008793338,"Pueblo, CO",Transit Mode Share,0.7583351492699935
3,Sparse Auto,5.845805413879713,"Punta Gorda, FL",Transit Mode Share,0.2480840641542229
5,Auto Small,4.04664829760416,"Racine, WI",Transit Mode Share,1.0475578406169666
4,Auto Large,4.754841854510094,"Raleigh-Cary, NC",Transit Mode Share,0.8540135627330154
1,Sparse Active,6.137004142552739,"Rapid City, SD",Transit Mode Share,0.7149316152368034
5,Auto Small,4.471790988865926,"Reading, PA",Transit Mode Share,1.449002354690792
3,Sparse Auto,5.729710311243077,"Redding, CA",Transit Mode Share,0.5674426329338168
4,Auto Large,4.641729718981716,"Reno, NV",Transit Mode Share,2.08226397016049
4,Auto Large,5.129832949765807,"Riverside-San Bernardino-Ontario, CA",Transit Mode Share,1.1595278892174872
3,Sparse Auto,6.14407714575323,"Rochester, MN",Transit Mode Share,3.6547063862187112
4,Auto Large,4.401336046047008,"Rochester, NY",Transit Mode Share,1.8719627482538244
5,Auto Small,4.662237057047692,"Rockford, IL",Transit Mode Share,0.8715727218489794
5,Auto Small,6.895664198851254,"Rocky Mount, NC",Transit Mode Share,0.7042139515306536
5,Auto Small,6.298004617782156,"Rome, GA",Transit Mode Share,0.4013054514686329
4,Auto Large,4.426636901442291,"Sacramento-Roseville-Folsom, CA",Transit Mode Share,2.1128000911729
5,Auto Small,5.199660962124546,"Saginaw, MI",Transit Mode Share,0.4238911477192679
1,Sparse Active,5.103628899408256,"Salem, OR",Transit Mode Share,1.4426624814210431
1,Sparse Active,3.708575089595074,"Salinas, CA",Transit Mode Share,1.2818423197244933
3,Sparse Auto,5.826882766400676,"Salisbury, MD-DE",Transit Mode Share,0.7405772308371502
1,Sparse Active,4.8671541982546,"Salt Lake City, UT",Transit Mode Share,3.2716963906751766
3,Sparse Auto,5.545518151345691,"San Angelo, TX",Transit Mode Share,0.2549199551340879
4,Auto Large,4.7190890952555025,"San Antonio-New Braunfels, TX",Transit Mode Share,1.7342490697217268
4,Auto Large,4.581765135352589,"San Diego-Chula Vista-Carlsbad, CA",Transit Mode Share,2.637132031477704
4,Auto Large,3.7701718036018974,"San Francisco-Oakland-Berkeley, CA",Transit Mode Share,16.0066863198365
4,Auto Large,3.7690953266778178,"San Jose-Sunnyvale-Santa Clara, CA",Transit Mode Share,3.9231568224037714
1,Sparse Active,4.045880628884985,"San Luis Obispo-Paso Robles, CA",Transit Mode Share,0.9793370641411968
4,Auto Large,2.7383181298689667,"Santa Cruz-Watsonville, CA",Transit Mode Share,2.2351286082920185
1,Sparse Active,7.5908238633223695,"Santa Fe, NM",Transit Mode Share,0.9164121077478478
1,Sparse Active,4.4817820130529125,"Santa Maria-Santa Barbara, CA",Transit Mode Share,2.9444764096662834
1,Sparse Active,3.9019720501382857,"Santa Rosa-Petaluma, CA",Transit Mode Share,1.582758175836935
3,Sparse Auto,7.477711917618203,"Savannah, GA",Transit Mode Share,1.7170503585494237
3,Sparse Auto,4.935904516306623,"Scranton--Wilkes-Barre, PA",Transit Mode Share,0.87899800439499
4,Auto Large,4.016145491034696,"Seattle-Tacoma-Bellevue, WA",Transit Mode Share,9.107189191760993
7,Dense Active,6.171416522191772,"Sebastian-Vero Beach, FL",Transit Mode Share,0.4451666412769343
3,Sparse Auto,4.933259374200938,"Sebring-Avon Park, FL",Transit Mode Share,0.7338740826573967
5,Auto Small,5.17806469696228,"Sheboygan, WI",Transit Mode Share,0.3901325428464343
3,Sparse Auto,7.761637473094067,"Sherman-Denison, TX",Transit Mode Share,0.3129002448079636
3,Sparse Auto,8.378529719544437,"Sierra Vista-Douglas, AZ",Transit Mode Share,0.4991011948820979
3,Sparse Auto,6.886893822693476,"Sioux City, IA-NE-SD",Transit Mode Share,0.8619619633424817
3,Sparse Auto,5.799980096371984,"Sioux Falls, SD",Transit Mode Share,0.4464565558070695
1,Sparse Active,5.467465274251144,"South Bend-Mishawaka, IN-MI",Transit Mode Share,1.1075949367088609
5,Auto Small,6.276125083266998,"Spartanburg, SC",Transit Mode Share,0.3317167390984862
3,Sparse Auto,4.426849882297688,"Spokane-Spokane Valley, WA",Transit Mode Share,2.337346159622484
