msa,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km,builing_area_sqkm,area_sqkm,MSA,Carbon Dioxide,Methane,Nitrous Oxide,_merge
"San Francisco-Oakland-Berkeley, CA",109976,266545,4.847330326616716,39267.79046200066,0.14732142963477335,2.7125645595402634,83687,22310.87658000002,149632,149.1049814210865,1.0944968335030807,0.0076320573139435,13.35040876512332,10.159086149040474,4.766867807257215,2.708402944744461,190.5644852814858,8237.650392196372,"San Francisco-Oakland-Berkeley, CA",3884549.5672023557,106.30169468352001,49.98607007682,both
"Santa Rosa-Petaluma, CA",19942,48035,4.817470664928292,11177.384086999857,0.2326924968668649,2.5211112225453816,13956,5834.801307999973,25166,231.8525513788434,1.1300043090421326,0.0125168878645791,4.332279673342985,3.0318571417698674,2.428219530701876,1.2675755242524998,51.649754833143255,4603.119259060171,"Santa Rosa-Petaluma, CA",2119685.39216947,84.7611999066,28.252792642000003,both
"Savannah, GA",20604,51259,4.975635798874005,12178.887467000011,0.23759510460602068,2.748252766453116,16170,6607.634110999951,28330,233.23805545358104,1.0855257093167083,0.015884221673138,5.071459269200379,3.980076508589115,2.997705869397473,1.626400080553063,42.12613083713176,4062.7359713072574,"Savannah, GA",1063133.580234847,73.87964133560901,12.892402983785567,both
"Scranton--Wilkes-Barre, PA",25809,66923,5.1860203804874265,17683.709934000035,0.26423964756511265,2.7540392886202487,20412,9380.114837000028,35471,264.44461213385665,1.0848328188720076,0.0050463759127174,5.605275738525476,4.43313915203154,3.840600963236559,2.037201368531098,21.122454913832463,4604.412200922218,"Scranton--Wilkes-Barre, PA",994797.2160303099,101.19901744010467,19.26448138403667,both
"Sebastian-Vero Beach, FL",8859,23012,5.19516875493848,4254.745123999994,0.1848924528072307,2.8443390901907666,7330,2323.193142999999,12634,183.8842126800696,1.0655403770498608,0.0135349058097198,5.549092984753606,4.591359248023922,2.6650836798174704,1.4551997710857856,12.83170265441468,1596.4771223586486,"Sebastian-Vero Beach, FL",1058816.2308541,88.3511737617,11.643423958255001,both
"Sebring-Avon Park, FL",10640,29070,5.464285714285714,6450.247406000021,0.22188673567251532,2.823966165413534,8881,3330.3816260000003,15017,221.77409775587668,1.062360321209946,0.0049943397482852,3.7171238073550734,3.1026105764210907,2.2534180635500927,1.1634812809757988,0.9445988334297056,2862.428197561413,"Sebring-Avon Park, FL",562991.07731012,64.7720551171,7.7263116438,both
"Sheboygan, WI",6109,16050,5.2545424783106895,5128.148015000033,0.3195107797507809,2.8701915207071536,4988,2729.3024990000004,8728,312.7065191338222,1.0416224459654833,0.0108845096241979,4.544596486480742,3.710664147088876,3.81492281079102,2.030377892862745,2.3187781966362864,1344.2337550040015,"Sheboygan, WI",651441.38447178,53.093306053304,8.278536037199999,both
"Sherman-Denison, TX",8825,23782,5.389688385269122,8135.35047199997,0.342080164494154,2.861983002832861,7313,4305.738365999995,12599,341.7523903484399,1.0693859974467337,0.0050797682355742,3.46115036963341,2.8681464762752555,3.190670968074792,1.6887034489547463,5.203971603783343,2549.7303085779267,"Sherman-Denison, TX",1133441.9772343,69.1347572305,12.475668779500001,both
"Sierra Vista-Douglas, AZ",12946,33461,5.169318708481384,15920.706207999916,0.4757988765428385,2.652247798547814,9511,8240.909755999981,17157,480.3234689048191,1.0762856657165791,0.0035554001282275,0.805493542813432,0.5917695879575584,0.9905782517822996,0.5127452182424069,5.032607567442298,16072.13380604163,"Sierra Vista-Douglas, AZ",1155105.0859662099,111.366854203,21.088688827600002,both
"Sioux City, IA-NE-SD",10147,28831,5.682664827042475,13953.98531900009,0.4839924150740553,2.993298511875431,8534,7289.592407999986,15082,483.3306198116951,1.0363159537924502,0.0043760774433099,1.868942707429312,1.5718495185968018,2.570138868781009,1.3426461585753082,5.041172055611535,5429.27290369268,"Sioux City, IA-NE-SD",270884.6428581235,24.660695450634925,4.1441985391000005,both
"Sioux Falls, SD",15053,43482,5.777187271640204,20309.19746399999,0.4670713735338759,3.0115591576429948,12691,10503.662351000063,22585,465.0724972769565,1.020578025962108,0.0023024131060438,2.247649987329852,1.8949661854250408,3.032483054715939,1.5683622234865031,8.379015982496572,6697.217131161317,"Sioux Falls, SD",418586.274527915,34.73062016197073,6.37474281655,both
"Seattle-Tacoma-Bellevue, WA",149176,358253,4.803091650131388,59318.808329000705,0.16557798072591354,2.532887327720277,104622,31158.48466300008,189344,164.56019025160597,1.0905308058680023,0.0098339530167314,9.133304839539678,6.405484923327614,3.631795725766804,1.9076791090074907,209.8720967551085,16333.189641737452,"Seattle-Tacoma-Bellevue, WA",5728454.9542081775,683.1110332496334,113.22759327286667,both
"Spartanburg, SC",18856,46326,4.913661434026305,12107.013733000085,0.26134381843889143,2.568466270683072,13898,6335.046419999989,24187,261.9194782321077,1.077564769579175,0.0052507545375615,8.89506171207806,6.556192600469924,5.711319171829249,2.988472043634869,40.66363668881141,2119.8279011821346,"Spartanburg, SC",2149000.01568171,173.574548847671,36.332807532980006,both
"South Bend-Mishawaka, IN-MI",12750,34102,5.349333333333333,6876.872575000052,0.20165599011788318,2.831921568627451,10372,3634.7838609999976,18001,201.92121887672891,1.048552175571348,0.0097772345980778,1.713801576936984,1.394160780861992,0.924360397131748,0.48857241669073687,10.989876061067545,7439.601043422785,"South Bend-Mishawaka, IN-MI",962294.961264275,88.1389961014,14.4509040688,both
"Spokane-Spokane Valley, WA",26802,71805,5.358182225207074,24612.543229000225,0.3427692114616005,2.8106857697186776,21207,12636.567490000034,37633,335.7842183721743,1.1111357295233038,0.0022586559668376,2.398817648507706,1.8980570805127568,2.2028581103046254,1.1309910122965006,28.49663114361969,11173.004340981654,"Spokane-Spokane Valley, WA",1345315.0347124238,157.3281396969953,32.01100830545,both
"Springfield, IL",12705,33357,5.251003541912633,10095.172499999973,0.3026403003867246,2.831719795356159,10241,5342.216674000013,17962,297.41769702705784,1.0550123258419772,0.0038414430464313,4.115771498809264,3.317561268737164,3.270320602208812,1.7306055196625634,16.037948462510005,3086.9060645557443,"Springfield, IL",662219.473886987,53.1210709432559,9.4259736138819,both
"Springfield, MO",39289,96594,4.917101478785411,28517.901579000438,0.2952347100130488,2.5431800249433683,28133,14774.030074000048,49874,296.22709375626675,1.0809299177119245,0.0129526406544492,5.00874769697452,3.586528009340633,3.6355970845876557,1.8834632876423432,7.665401851871917,7844.076479183031,"Springfield, MO",660776.6505513054,47.67475454716,9.5946673516,both
"Springfield, OH",5695,15170,5.327480245829675,4169.1350789999915,0.27482762551087614,2.802107111501317,4600,2230.325804999995,7931,281.21621548354494,1.0515482918454695,0.0068087252553271,5.473837567773737,4.421361336568777,4.007228835918082,2.14371223525622,2.942981104242106,1040.403543124538,"Springfield, OH",922636.67425578,70.604530204016,12.840251806100001,both
"State College, PA",6016,14798,4.919547872340425,6412.792760999985,0.43335536971212224,2.648271276595745,4583,3376.454207999997,7971,423.5922980805416,1.1109921795990665,0.0145527537322795,2.0843455366384025,1.5878583102416557,2.221821138427091,1.1698299963611611,15.339122431798115,2886.277680092574,"State College, PA",911972.26686966,91.197899095,14.250520763599999,both
"Staunton, VA",6651,16125,4.848894903022102,6148.068146000058,0.38127554393798807,2.556307322207187,4761,3203.664679999993,8479,377.8352022644172,1.0933201679711142,0.0064866139874985,2.543970153306865,1.8210557660342777,2.351601543214677,1.225383750883081,2.5849378478635923,2614.417465297097,"Staunton, VA",869000.50055959,49.758133458930004,10.9715092344,both
"Stockton, CA",23392,59941,5.124914500683994,13326.31446299983,0.2223238595118505,2.7930916552667577,18467,7253.957818000016,32716,221.72508307861645,1.0661174643582412,0.0024452867098667,6.335383520549462,5.001518787362642,3.6092387584879053,1.9646291389756427,45.47719268695343,3692.2784428323343,"Stockton, CA",4001623.7039052,113.1598428839,56.39241916899999,both
"Sumter, SC",13746,34501,5.019787574567147,11459.446940000069,0.33214825483319516,2.604030263349338,10383,5923.543454000024,17855,331.75824441333094,1.0822891936446413,0.0236908429011481,3.8596504968199135,2.91537546256956,3.2176240415577397,1.663233481388443,13.32108112280424,3561.4623685035103,"Sumter, SC",562584.083673958,55.62954070093701,7.7330526247385,both
"Syracuse, NY",24780,66376,5.357223567393059,22319.30600600014,0.3362556647884799,2.7955205811138013,20381,11622.812123999913,34544,336.46399154701,1.0640255900247098,0.0134031959240389,3.3384346906060043,2.745788435401169,3.006922737719202,1.565859531765834,59.495481476033184,7422.64033791892,"Syracuse, NY",1084117.2207794234,94.07138008611166,13.813240555999998,both
"Tallahassee, FL",21369,50871,4.761196125228135,14283.536269000078,0.28077954569401187,2.631522298656933,16210,7647.031639999938,28196,271.2098042275478,1.0851275281083492,0.0067740104979429,3.167301453002799,2.4026373041871576,2.1170979071936977,1.1334388331007619,11.409984677969476,6746.752816894286,"Tallahassee, FL",637880.3112372415,47.470317662443,7.8213641340475,both
"Springfield, MA",22344,58277,5.216344432509846,13469.697911999776,0.23113231484118568,2.7667382742570714,18497,7076.243313000054,30899,229.01204935434976,1.0827888750735826,0.0326224149648856,4.676876427229628,3.871651596601612,2.8193748946713164,1.481145522015361,50.41114918129218,4777.547653367354,"Springfield, MA",1077174.0760269933,94.18442565446666,14.6086791333,both
"Terre Haute, IN",16616,46337,5.577395281656235,16547.81619300016,0.35711885087511397,2.88348579682234,13660,8557.39263599999,23853,358.75540334549066,1.054474828272263,0.0104389384983021,3.3153008776538813,2.725506137984594,3.3016965303267054,1.7074104066297318,4.298820431016456,5011.913130418058,"Terre Haute, IN",311600.0949740484,23.041647321031,4.31219067234,both
"Texarkana, TX-AR",13341,34285,5.139794618094595,13511.931028999996,0.3941061988916435,2.6517502436099245,9971,7027.334818000013,17663,397.8562428805986,1.0751089028581886,0.0037932401064371,2.414433182416387,1.804535886505794,2.4453680110141063,1.271795994942602,3.986009426385418,5525.520481228726,"Texarkana, TX-AR",524015.6770027313,30.720480403735333,5.115853774233333,both
"Tampa-St. Petersburg-Clearwater, FL",124563,315501,5.065725777317502,51336.67003299941,0.1627147617059832,2.814752374300555,100245,28466.824173000023,175612,162.1006774764824,1.0822432862939302,0.007396988816254,14.44160940521334,11.62222437501996,5.951880869767892,3.3003922168970847,222.73007888519476,8625.285209211756,"Tampa-St. Petersburg-Clearwater, FL",4322065.990190412,313.035704260099,51.2307183947225,both
"The Villages, FL",10223,26561,5.196322018976817,4752.9956420000535,0.178946411731488,2.763865792820112,8565,2583.5687689999886,14144,182.66181907522545,1.093533166420038,0.0540158371040724,6.8104105209501045,5.705875585634123,3.1663749903459997,1.7211350803086798,0.8546191884914744,1501.0842545470832,"The Villages, FL",1253868.99652871,77.9264494758,9.4582542679,both
"Topeka, KS",18499,50142,5.421049786474945,22332.88208600021,0.4453927263770932,2.83604519163198,14886,11507.274757999989,26135,440.3013108092592,1.0415865712441248,0.0070403673235125,2.169375472097606,1.7456794030836782,2.618974356376932,1.349456706345915,9.135836035899622,8527.338968257534,"Topeka, KS",339749.80150197964,27.555714814806798,5.8538096731288,both
"Toledo, OH",27647,75045,5.428798784678265,19926.451173999638,0.26552669963354836,2.901978514847904,23567,10565.00729300007,40058,263.7427553297736,1.041253191012017,0.0153527385291327,4.831017991759571,4.1180815644300575,3.481934536604725,1.8461221946523825,37.56338707611287,5722.810398793466,"Toledo, OH",1038942.0011792325,97.107285493695,13.826837373050001,both
"Trenton-Princeton, NJ",12072,31348,5.19350563286945,5487.370191000041,0.17504689903662246,2.8716865473823723,10385,3076.6207909999985,17308,177.75715224173783,1.0896615039646311,0.0235151375086665,20.3740250395531,17.52685967824378,9.261084962949976,5.1924411061169335,14.264064397595368,592.5191500729007,"Trenton-Princeton, NJ",1743297.4510996898,154.990467604148,23.650083676399998,both
"Tucson, AZ",53107,129478,4.876118025872295,29073.80845899956,0.2245463202937917,2.671719359029883,40283,15643.739819999793,71203,219.70618962683864,1.0805687378729458,0.0119517436063087,2.232603129330116,1.6934858278344675,1.2222546132733316,0.6576583590968741,77.87811092390632,23787.03106804949,"Tucson, AZ",4933843.31304608,472.5447877051,81.29069339320002,both
"Tulsa, OK",64692,165762,5.124652198107958,47120.82115000033,0.28426793324163757,2.695109132504792,49708,24711.587165999965,87157,283.52957497389724,1.07091240934608,0.0072053879780166,3.860552055715934,2.966368663598708,2.81197648793756,1.4746857205482076,26.196187081821115,16757.18888551626,"Tulsa, OK",982056.4778868832,114.755901664288,21.671723607271428,both
"Twin Falls, ID",12685,33748,5.32093023255814,13625.948382999874,0.4037557302062307,2.696807252660623,9718,6909.045495999978,17039,405.4842124537812,1.0808763525436602,0.008157755736839,1.935037835787068,1.482435765721618,2.078575141473108,1.0539428020444765,1.4644301641985318,6555.427374803984,"Twin Falls, ID",418276.4269439235,34.8400724936355,6.47848592615,both
"Tyler, TX",11964,31061,5.1924105650284185,9107.481142000062,0.2932127472393053,2.7311935807422265,9462,4773.739863999976,16300,292.86747631901693,1.07275971541334,0.0057055214723926,4.864055395572169,3.846848224080898,3.702715880041557,1.940800329534189,5.334456020034457,2459.6759343841004,"Tyler, TX",1560032.4153776001,107.0153000011,19.355949530799997,both
"Tuscaloosa, AL",24229,57468,4.743736844277518,20766.680960000052,0.3613607739959639,2.4960584423624583,16969,10756.816455999993,30224,355.9031384330331,1.0969287303686377,0.0116794600317628,2.624563125239181,1.838136599619615,2.2495136027579647,1.1652129190384906,21.035989672428254,9231.631644520638,"Tuscaloosa, AL",599291.8238268609,38.20495542270175,7.1161593632999995,both
"Utica-Rome, NY",14308,37611,5.2573385518591,15364.907732999955,0.4085216487995521,2.748462398658093,11491,7998.0334459999285,19594,408.1878863937904,1.066671131644238,0.0127079718281106,2.0357805401732145,1.634970239525469,2.186160201593392,1.1379816081228105,12.82321167144304,7028.262485887895,"Utica-Rome, NY",803668.6693624775,62.196286894050004,9.6821134892255,both
"Valdosta, GA",9764,25385,5.199713232281852,10510.568975999928,0.414046443805394,2.7734535026628437,7900,5494.799977999987,13492,407.2635619626436,1.0687692532579054,0.0035576638007708,2.313845385338634,1.8721198836721844,2.4907652112249945,1.3021423159006653,11.824349985509656,4219.8152313323335,"Valdosta, GA",297397.3439938335,24.071577809435247,4.5402453976037505,both
"Vallejo, CA",17163,42028,4.897512089960962,8698.953984000005,0.2069799653564292,2.6702790887374004,12913,4798.696477000023,23013,208.52111749880603,1.0904844738719617,0.0030417590057793,7.290365145078447,5.485083325665559,3.6950737588763576,2.038352825131487,28.269240697577334,2354.2030691818413,"Vallejo, CA",2577349.3488159003,68.0006676265,36.457851246,both
"Victoria, TX",6660,17203,5.166066066066066,6968.803527000047,0.405092340115099,2.725525525525525,5099,3709.5744719999966,9048,409.98833687002616,1.0724459541085918,0.0036472148541114,1.4714925791673876,1.1265976968730496,1.539721122470884,0.8196113074199364,2.439616919741074,4526.016708673052,"Victoria, TX",539098.15675086,31.1750434941,4.98288487545,both
"Vineland-Bridgeton, NJ",5702,15326,5.375657663977552,4378.557083999988,0.2856947072947924,2.782532444756226,4526,2244.348112,7896,284.2386160081054,1.0394874558156046,0.0035460992907801,3.2928606205146127,2.6137297734916056,2.5285826370710023,1.2960935665961277,3.685095110667702,1731.625069241128,"Vineland-Bridgeton, NJ",650852.9672017,63.522723934,8.85043766,both
"Urban Honolulu, HI",17896,42021,4.696133214126061,6661.771127999948,0.15853433112015294,2.591417076441663,12829,3771.363895000008,23232,162.33487840048247,1.0815101166563046,0.0031422176308539,3.1065855831707045,2.2269996896790887,1.1564239016890636,0.6546750505754102,15.999532521541235,5760.665373890853,"Urban Honolulu, HI",3693452.236074551,338.63853719689996,63.7054903488,both
"Visalia, CA",17815,47109,5.288689306763963,17903.98095199979,0.3800543622662292,2.8063429694078024,14039,9315.135918999991,24959,373.2175134821103,1.0853045950802922,0.003966505068312,1.420534567268127,1.1194434347391096,1.4276297408939551,0.7427714045321604,3.0153419129209564,12541.05349527718,"Visalia, CA",2276929.559166,74.2140787821,31.641106345999997,both
"Waco, TX",18023,47123,5.22920712423015,14757.990828999888,0.31318020561084586,2.813848970759585,14554,7858.959237999944,25300,310.6307999209464,1.0622226946221485,0.0032411067193675,3.793927390089483,3.0636863582845444,3.106627399924101,1.6543483721158943,17.628562798165728,4750.486276326683,"Waco, TX",1093301.7183482898,60.958141492050004,12.05478143045,both
"Walla Walla, WA",3424,9202,5.375,4098.645922999999,0.4454081637687458,2.7578855140186915,2702,2101.347819000001,4701,447.0001742182517,1.0914411892291,0.0017017655817911,1.018888699606684,0.8040412576919567,1.2196448640869468,0.6253036059352375,3.489404957913546,3360.5240703147933,"Walla Walla, WA",346419.94645146996,37.686202484003005,7.7453099413,both
"Warner Robins, GA",9747,24057,4.93628808864266,5928.683340000039,0.2464431699713197,2.6006976505591464,7243,3156.8295679999906,12655,249.45314642433743,1.0809452218693234,0.0035559067562228,7.0762931914744085,5.258396592371924,4.3042065818457,2.291848935947823,16.33509039616899,1377.4160759397712,"Warner Robins, GA",615904.1970953001,41.43897198045,9.4789267133215,both
"Waterloo-Cedar Falls, IA",9956,28493,5.723784652470872,11869.636500000077,0.41658079177342067,3.0415829650462034,8506,6279.409101999985,15067,416.7657199176999,1.0238995740789594,0.0026548085219353,2.5410625592115967,2.17098012541722,3.0294785959824804,1.602688967764632,5.020842376425263,3918.046001625793,"Waterloo-Cedar Falls, IA",346514.23582598596,30.007694062223635,5.164006162133334,both
"Watertown-Fort Drum, NY",6856,17587,5.130396732788798,8518.697989000044,0.48437470796611387,2.6397316219369893,5211,4387.307742,9012,486.8295319573901,1.0576788615713912,0.0093209054593874,1.5100126232870956,1.1477065023262916,1.8762166711435921,0.9662908507387988,13.6701088314011,4540.359394529699,"Watertown-Fort Drum, NY",711442.896207491,77.851960765554,6.799093333671,both
"Wausau-Weston, WI",12612,32426,5.142086901363781,15658.892097999877,0.48291161715906605,2.7678401522359657,9743,8165.941753000009,17359,470.41544749121545,1.0483577473891763,0.0045509533959329,1.9604071885075844,1.5144503042839672,2.434015590943829,1.2693126318994166,4.471725752315207,6433.35735245964,"Wausau-Weston, WI",698398.066989515,64.651743807239,9.779463172499998,both
"Weirton-Steubenville, WV-OH",8704,21599,4.963005514705882,5935.133938999991,0.2747874410389365,2.5600873161764706,6297,3098.5085940000026,11084,279.54787026344303,1.1109387237413884,0.008751353302057,5.687637103854356,4.114780657510441,3.8783189347198537,2.024723396811352,3.6986300866798207,1530.3367358127573,"Weirton-Steubenville, WV-OH",159777.01121742133,16.814554114073,3.253296476233333,both
"Wenatchee, WA",8685,21675,4.991364421416235,13661.692074000144,0.6302972121799374,2.5503742084052963,6186,6879.99096099998,11067,621.6672052950195,1.1767039834553596,0.0046986536550103,0.6922861255112478,0.4930894614176832,1.0889809872006082,0.5484078625150355,3.77045582488101,12545.390814507797,"Wenatchee, WA",359626.802404409,45.169863160161995,8.70193716485,both
"Wheeling, WV-OH",15363,36633,4.768990431556337,9922.684814999895,0.2708673822782709,2.435396732409034,10404,5134.0744919999825,18644,275.37408774940906,1.1286399193597705,0.0074554816562969,6.1662314142964325,4.175842715247028,3.9826577374480596,2.0606581667583344,2.613502595896261,2491.473149123275,"Wheeling, WV-OH",309684.7802266567,23.17720093747053,4.2455629775,both
"Virginia Beach-Norfolk-Newport News, VA-NC",85952,203538,4.7360852568875655,39071.527426000204,0.1919618323163253,2.5908413998510795,61211,21436.9987299999,111473,192.30664582454853,1.0746105033215962,0.0111506822279834,6.042055609323559,4.302869809920704,2.7465601899793355,1.5069287325909568,140.59550213071495,14225.62213220391,"Virginia Beach-Norfolk-Newport News, VA-NC",204989.26966137945,24.125715737662613,3.6526587066433445,both
"Wichita, KS",37320,101278,5.427545551982851,34553.42439800111,0.3411740397519808,2.842175777063237,29720,18021.43339799992,52982,340.1425653618195,1.0331622292022948,0.004945075686082,3.4456935244448026,2.743998165769012,3.190260200846342,1.663888970008082,19.06748005557057,10830.911030026473,"Wichita, KS",990830.5770868819,80.43194728165875,15.5659338958,both
"Wichita Falls, TX",14484,38232,5.27920463960232,15730.86867100005,0.41145816779138017,2.8173847003590167,11665,8224.398849999929,20372,403.7109193991719,1.084307924015695,0.0045650893383074,2.108018009279986,1.6977375088546698,2.289488708926154,1.1969884625311693,5.74118140519022,6870.909041686579,"Wichita Falls, TX",375171.3118066934,23.018980690133333,4.152178631866666,both
"Williamsport, PA",8184,20840,5.0928641251221896,8174.931483999984,0.3922711844529743,2.64613880742913,6138,4222.530199000009,10769,392.100492060545,1.1118182087865145,0.0061287027579162,2.538127685220235,1.9035957639151764,2.535315240019416,1.3095455522678925,2.5462353643815314,3224.42406962275,"Williamsport, PA",603665.91730846,65.189180684698,12.812627989200001,both
"Wilmington, NC",16040,38442,4.7932668329177055,8934.181166000095,0.23240677295666445,2.5452618453865337,11270,4726.978221999987,20450,231.1480793154028,1.0715568050820756,0.0111980440097799,4.900598268510587,3.443250778436054,2.7296030394426407,1.4442033223204733,15.877806118581685,3273.069760291727,"Wilmington, NC",737625.354703689,66.2163629218935,13.4718516932665,both
"Winchester, VA-WV",10983,24980,4.548848219976327,8300.458817000102,0.3322841800240233,2.3736683966129477,7073,4318.722220999996,12997,332.286083019158,1.1181766552248404,0.0121566515349696,3.958971422093331,2.54955885172231,2.9920130425900053,1.55674204251101,4.779176542584163,2774.2054258610106,"Winchester, VA-WV",450576.0148303635,55.23114703698315,6.038796449,both
"Winston-Salem, NC",42157,97526,4.626799819721517,25720.85765199945,0.2637333393351461,2.4142609768247265,27983,13434.447081000051,50826,264.3223366190542,1.0769206635671718,0.0078109628930075,7.984148726263521,5.299723267951517,4.871294277596053,2.544360925820652,15.660219601118715,5280.087013074584,"Winston-Salem, NC",806124.2415832679,77.20144274147358,17.153562666935198,both
"Yakima, WA",10920,28902,5.293406593406593,14155.026874000036,0.4897594240537,2.709981684981685,8275,7249.500451999976,14773,490.7263556488171,1.11954945108309,0.0040614634806742,0.9785049543345148,0.7414952836188745,1.2683849748120175,0.6496036729608314,15.7729790336902,11159.882177016403,"Yakima, WA",1332426.50037341,151.627667628499,32.0854811426,both
"Worcester, MA-CT",38037,95787,5.036517075479138,24604.031211000372,0.25686190413104465,2.6579383232116096,29828,12894.683513999977,50471,255.48698290107143,1.077186707233125,0.0174159418279804,6.986970190977859,5.479068981688555,4.519484518998566,2.3686087055869667,74.4159610576783,5443.990593965386,"Worcester, MA-CT",2333313.226772765,169.85238166675,31.5916402819,both
"York-Hanover, PA",16622,44476,5.351461917940079,13291.255850999936,0.298841079481067,2.7811935988449044,13507,6831.2046739999905,23064,296.18473265695417,1.0805336664597995,0.0062868539715574,7.049713746135795,5.728581612865852,5.637080319829266,2.897246871192686,18.432839073861132,2357.826232180154,"York-Hanover, PA",2067360.2114782073,219.9754925947,47.809417099600005,both
"Yuba City, CA",8419,21665,5.146692006176505,7925.868395000038,0.3658374518809157,2.6784653759353843,6360,4094.273240000004,11260,363.6121882770874,1.0841514470800526,0.0022202486678507,2.597364532062716,1.9621378339373885,2.445227396955689,1.263133400421607,1.5940760175752453,3241.362502672657,"Yuba City, CA",288696.43436585995,7.997357688249999,3.84967807065,both
"Youngstown-Warren-Boardman, OH-PA",24885,66650,5.356640546513964,19738.540791000218,0.29615214990247885,2.7947357846092022,19982,10381.621774999974,34674,299.4065228990014,1.0447781676727863,0.0060852511968622,5.511547930862431,4.425627918605309,4.371706395615067,2.2993291546312022,15.89755006381368,4515.065515561264,"Youngstown-Warren-Boardman, OH-PA",1022715.3651003597,100.22097520127433,15.492663858217666,both
"Yuma, AZ",9291,25210,5.426757076740932,8925.88791500003,0.35406140083300397,2.8404907975460123,7505,4715.715694999987,13203,357.17001401196603,1.0528202891590082,0.0015148072407786,0.6474293461304892,0.5229746251974299,0.6219870602133791,0.32860754805199943,5.123357714828312,14350.6006570907,"Yuma, AZ",1276699.0119189399,130.5936271682,29.5319077897,both
